,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
5634,331,0,,,2206.3724836688443,0.0
5635,4218,38,,,6773.400992404413,0.9009009009009008
5636,2642,37,,,8737.639316069715,1.400454201362604
5637,774,2,,,1177.723676202069,0.2583979328165374
5638,0,0,,,6609.42292916674,0.8607684799006123
5639,6326046,118490,,,11301.111881265944,1.873049927237329
5640,67,0,,,1923.6290554120008,0.0
5641,5476,97,,,16253.598883974948,1.7713659605551495
5642,7141,38,,,8398.014864992003,0.5321383559725529
5643,32,1,,,640.128025605121,3.125
5644,225387,2499,,,11978.475765306122,1.1087596001544011
5645,4,0,,,70.65889418830595,0.0
5646,529207,8376,,,9686.581370234107,1.5827455041222054
5647,2800,21,,,7231.778500955628,0.75
5648,0,0,,,,
5649,320099,5782,,,10198.782896832983,1.8063161709346167
5650,9768,78,0.0,0.0,0.0,0.0
5651,1501,20,0.0,0.0,0.0,0.0
5652,331,0,,,2206.3724836688443,0.0
5653,4477,42,,,7189.311579657316,0.9381282108554836
5654,2642,37,,,8737.639316069715,1.400454201362604
5655,774,2,,,1177.723676202069,0.2583979328165374
5656,0,0,,,6609.42292916674,0.8607684799006123
5657,6347616,118524,,,11339.645427066736,1.867220701441297
5658,67,0,,,1923.6290554120008,0.0
5659,5477,97,,,16256.567035706865,1.771042541537338
5660,7166,38,,,8427.415561200489,0.5302818866871337
5661,33,1,,,660.1320264052811,3.0303030303030303
5662,226276,2504,,,12025.722789115644,1.106613162686277
5663,4,0,,,70.65889418830595,0.0
5664,533038,8378,,,9756.7038236963,1.571745353989772
5665,2805,22,,,7244.692391135905,0.7843137254901961
5666,0,0,,,,
5667,322816,5797,,,10285.350156120565,1.7957598136399682
5668,9779,78,0.0,0.0,0.0,0.0
5669,1509,21,0.0,0.0,0.0,0.0
5670,331,0,,,2206.3724836688443,0.0
5671,4632,43,,,7438.21559905577,0.9283246977547496
5672,2642,37,,,8737.639316069715,1.400454201362604
5673,774,2,,,1177.723676202069,0.2583979328165374
5674,0,0,,,6648.1328336236575,0.8557565063961182
5675,6374123,118551,,,11386.9986351586,1.859879390466736
5676,67,0,,,1923.6290554120008,0.0
5677,5479,97,,,16262.503339170698,1.7703960576747582
5678,7184,38,,,8448.5840624706,0.5289532293986637
5679,33,1,,,660.1320264052811,3.0303030303030303
5680,227296,2509,,,12079.931972789116,1.1038469660706745
5681,4,0,,,70.65889418830595,0.0
5682,535955,8378,,,9810.096461845404,1.5631909395378345
5683,2805,22,,,7244.692391135905,0.7843137254901961
5684,0,0,,,,
5685,328074,5814,,,10452.8770789524,1.772161158762962
5686,9801,78,0.0,0.0,0.0,0.0
5687,1514,21,0.0,0.0,0.0,0.0
5688,340,1,,,2266.3644847353685,0.2941176470588235
5689,4632,43,,,7438.21559905577,0.9283246977547496
5690,2642,37,,,8737.639316069715,1.400454201362604
5691,787,2,,,1197.5045648204505,0.2541296060991105
5692,0,0,,,6667.487785852117,0.8532723434201267
5693,6398633,118725,,,11430.784319330012,1.8554744427442549
5694,67,0,,,1923.6290554120008,0.0
5695,5483,97,,,16274.375946098364,1.7691045048331209
5696,7218,38,,,8488.56900931414,0.5264616237184816
5697,33,1,,,660.1320264052811,3.0303030303030303
5698,228441,2513,,,12140.78443877551,1.1000652247188552
5699,4,0,,,70.65889418830595,0.0
5700,538819,8396,,,9862.518990353816,1.5582227055838789
5701,2805,22,,,7244.692391135905,0.7843137254901961
5702,0,0,,,,
5703,330650,5821,,,10534.95188937743,1.760471797973688
5704,9816,78,0.0,0.0,0.0,0.0
5705,1518,21,0.0,0.0,0.0,0.0
5706,350,1,,,2333.022263698173,0.2857142857142857
5707,4800,45,,,7707.995439436032,0.9375
5708,2642,37,,,8737.639316069715,1.400454201362604
5709,791,2,,,1203.5909920876445,0.2528445006321112
5710,0,0,,,6682.1506284494335,0.8513999824453612
5711,6425056,118846,,,11477.987466325576,1.849727068526718
5712,67,0,,,1923.6290554120008,0.0
5713,5490,97,,,16295.15300822178,1.7668488160291438
5714,7265,38,,,8543.842318186094,0.5230557467309016
5715,33,1,,,660.1320264052811,3.0303030303030303
5716,229501,2517,,,12197.119472789116,1.0967272473758285
5717,4,0,,,70.65889418830595,0.0
5718,542411,8427,,,9928.266798455146,1.5536189347192442
5719,2813,22,,,7265.35461542435,0.782083185211518
5720,0,0,,,,
5721,333135,5831,,,10614.127317912446,1.7503414531646329
5722,9840,78,0.0,0.0,0.0,0.0
5723,1526,21,0.0,0.0,0.0,0.0
5724,350,1,,,2333.022263698173,0.2857142857142857
5725,4800,45,,,7707.995439436032,0.9375
5726,2642,37,,,8737.639316069715,1.400454201362604
5727,791,2,,,1203.5909920876445,0.2528445006321112
5728,0,0,,,6702.0920943817855,0.8488667191738865
5729,6453164,118977,,,11528.20076745532,1.843700237588879
5730,67,0,,,1923.6290554120008,0.0
5731,5497,97,,,16315.930070345195,1.7645988721120611
5732,7300,51,,,8585.003292877975,0.6986301369863014
5733,33,1,,,660.1320264052811,3.0303030303030303
5734,230666,2525,,,12259.03486394558,1.0946563429374074
5735,4,0,,,70.65889418830595,0.0
5736,546426,8464,,,10001.75717972654,1.5489746095537182
5737,2820,22,,,7283.4340616767395,0.7801418439716312
5738,0,0,,,,
5739,335611,5837,,,10693.015994392405,1.7392159374990688
5740,9864,78,0.0,0.0,0.0,0.0
5741,1530,21,0.0,0.0,0.0,0.0
5742,364,1,,,2426.3431542461003,0.2747252747252747
5743,4800,45,,,7707.995439436032,0.9375
5744,2642,37,,,8737.639316069715,1.400454201362604
5745,795,2,,,1209.6774193548388,0.2515723270440251
5746,0,0,,,6724.9661288336,0.8459794174079889
5747,6481363,119097,,,11578.57663477273,1.8375301614799235
5748,67,0,,,1923.6290554120008,0.0
5749,5502,97,,,16330.77082900478,1.762995274445656
5750,7324,51,,,8613.227961238123,0.6963407973784818
5751,33,1,,,660.1320264052811,3.0303030303030303
5752,231696,2533,,,12313.77551020408,1.0932428699675436
5753,4,0,,,70.65889418830595,0.0
5754,550090,8514,,,10068.822872622774,1.5477467323528875
5755,2830,22,,,7309.261842037295,0.7773851590106007
5756,0,0,,,,
5757,338338,5839,,,10779.901867074492,1.7257890038955128
5758,9885,78,0.0,0.0,0.0,0.0
5759,1543,21,0.0,0.0,0.0,0.0
5760,364,1,,,2426.3431542461003,0.2747252747252747
5761,4982,52,,,8000.256933181315,1.0437575270975512
5762,2642,37,,,8737.639316069715,1.400454201362604
5763,795,2,,,1209.6774193548388,0.2515723270440251
5764,0,0,,,6724.9661288336,0.8459794174079889
5765,6507849,119201,,,11625.892327590518,1.831649750939212
5766,67,0,,,1923.6290554120008,0.0
5767,5510,97,,,16354.51604286011,1.7604355716878404
5768,7364,51,,,8660.2690751717,0.6925583921781641
5769,33,1,,,660.1320264052811,3.0303030303030303
5770,231696,2533,,,12313.77551020408,1.0932428699675436
5771,4,0,,,70.65889418830595,0.0
5772,553350,8532,,,10128.493767503158,1.541881268636487
5773,2830,22,,,7309.261842037295,0.7773851590106007
5774,0,0,,,,
5775,338338,5839,,,10779.901867074492,1.7257890038955128
5776,9911,78,0.0,0.0,0.0,0.0
5777,1554,21,0.0,0.0,0.0,0.0
5778,364,1,,,2426.3431542461003,0.2747252747252747
5779,4982,52,,,8000.256933181315,1.0437575270975512
5780,2642,37,,,8737.639316069715,1.400454201362604
5781,795,2,,,1209.6774193548388,0.2515723270440251
5782,0,0,,,6724.9661288336,0.8459794174079889
5783,6532847,119238,,,11670.54979527379,1.8252072947675035
5784,67,0,,,1923.6290554120008,0.0
5785,5514,97,,,16366.388649787776,1.759158505622053
5786,7427,51,,,8734.358829617086,0.686683721556483
5787,33,1,,,660.1320264052811,3.0303030303030303
5788,233836,2544,,,12427.50850340136,1.087941976427924
5789,4,0,,,70.65889418830595,0.0
5790,555906,8534,,,10175.278677722255,1.535151626354096
5791,2834,23,,,7319.592954181518,0.8115737473535639
5792,0,0,,,,
5793,341641,5852,,,10885.13987128019,1.712909164883606
5794,9930,78,0.0,0.0,0.0,0.0
5795,1562,21,0.0,0.0,0.0,0.0
5796,389,1,,,2592.987601653113,0.2570694087403599
5797,4982,52,,,8000.256933181315,1.0437575270975512
5798,2642,37,,,8737.639316069715,1.400454201362604
5799,812,2,,,1235.544735240414,0.2463054187192118
5800,0,0,,,6739.628971430918,0.8441388913062396
5801,6561706,119261,,,11722.104714062154,1.8175303800566496
5802,67,0,,,1923.6290554120008,0.0
5803,5517,97,,,16375.293104983526,1.7582019213340585
5804,7455,51,,,8767.287609370589,0.6841046277665996
5805,33,1,,,660.1320264052811,3.0303030303030303
5806,234739,2548,,,12475.499574829932,1.0854608735659603
5807,4,0,,,70.65889418830595,0.0
5808,557970,8535,,,10213.058041842842,1.529652131835045
5809,2834,23,,,7319.592954181518,0.8115737473535639
5810,0,0,,,,
5811,347300,5864,,,11065.44319123176,1.6884537863518572
5812,9944,78,0.0,0.0,0.0,0.0
5813,1569,21,0.0,0.0,0.0,0.0
5814,389,1,,,2592.987601653113,0.2570694087403599
5815,5145,62,,,8262.007611645497,1.2050534499514092
5816,2642,37,,,8737.639316069715,1.400454201362604
5817,820,2,,,1247.7175897748025,0.2439024390243902
5818,0,0,,,6788.896122557903,0.838012958963283
5819,6590514,119402,,,11773.568524327762,1.8117251552762048
5820,67,0,,,1923.6290554120008,0.0
5821,5532,97,,,16419.815380962275,1.7534345625451917
5822,7510,51,,,8831.96914102926,0.6790945406125166
5823,33,1,,,660.1320264052811,3.0303030303030303
5824,235817,2552,,,12532.7912414966,1.0821950919568988
5825,4,0,,,70.65889418830595,0.0
5826,560334,8551,,,10256.328592608865,1.5260541034454451
5827,2836,23,,,7324.758510253629,0.8110014104372355
5828,0,0,,,,
5829,349570,5870,,,11137.768431784873,1.6792058815115714
5830,9967,78,0.0,0.0,0.0,0.0
5831,1579,21,0.0,0.0,0.0,0.0
5832,409,1,,,2726.303159578723,0.2444987775061124
5833,5244,72,,,8420.985017583864,1.3729977116704806
5834,2642,37,,,8737.639316069715,1.400454201362604
5835,835,2,,,1270.5416920267803,0.2395209580838323
5836,0,0,,,6806.491533674684,0.8358466178371392
5837,6617892,119513,,,11822.477723072963,1.805907379570413
5838,67,0,,,1923.6290554120008,0.0
5839,5541,97,,,16446.528746549524,1.7505865367262228
5840,7544,51,,,8871.9540878728,0.676033934252386
5841,33,1,,,660.1320264052811,3.0303030303030303
5842,237137,2554,,,12602.94430272109,1.0770145527690744
5843,4,0,,,70.65889418830595,0.0
5844,563326,8579,,,10311.094027419324,1.5229192332681254
5845,2836,23,,,7324.758510253629,0.8110014104372355
5846,0,0,,,,
5847,352939,5879,,,11245.109284394315,1.665726938649455
5848,9989,78,0.0,0.0,0.0,0.0
5849,1587,21,0.0,0.0,0.0,0.0
5850,409,1,,,2726.303159578723,0.2444987775061124
5851,5244,72,,,8420.985017583864,1.3729977116704806
5852,2642,37,,,8737.639316069715,1.400454201362604
5853,840,2,,,1278.149726110773,0.238095238095238
5854,0,0,,,6824.673458495357,0.8336198006187694
5855,6646963,119600,,,11874.411367485332,1.7993179742387613
5856,67,0,,,1923.6290554120008,0.0
5857,5549,97,,,16470.273960404855,1.7480627140025229
5858,7582,51,,,8916.6431461097,0.672645739910314
5859,34,1,,,680.1360272054411,2.9411764705882355
5860,238300,2556,,,12664.753401360544,1.07259756609316
5861,4,0,,,70.65889418830595,0.0
5862,566231,8614,,,10364.267018102611,1.5212872484904572
5863,2844,23,,,7345.420734542074,0.8087201125175809
5864,0,0,,,,
5865,355542,5892,,,11328.044350984515,1.657188180299374
5866,10007,78,0.0,0.0,0.0,0.0
5867,1597,21,0.0,0.0,0.0,0.0
5868,425,1,,,2832.955605919211,0.2352941176470588
5869,5244,72,,,8420.985017583864,1.3729977116704806
5870,2642,37,,,8737.639316069715,1.400454201362604
5871,853,2,,,1297.930614729154,0.2344665885111371
5872,0,0,,,6836.990246277104,0.832118040662263
5873,6674820,119680,,,11924.176271767792,1.7930071522527948
5874,67,0,,,1923.6290554120008,0.0
5875,5555,97,,,16488.082870796356,1.746174617461746
5876,7611,52,,,8950.747953711543,0.6832216528708448
5877,34,1,,,680.1360272054411,2.9411764705882355
5878,239339,2564,,,12719.97236394558,1.0712838275416878
5879,4,0,,,70.65889418830595,0.0
5880,568916,8648,,,10413.413138579246,1.5200838085060009
5881,2854,23,,,7371.24851490263,0.8058864751226349
5882,0,0,,,,
5883,358550,5897,,,11423.883260052253,1.6446799609538418
5884,10036,78,0.0,0.0,0.0,0.0
5885,1605,21,0.0,0.0,0.0,0.0
5886,425,1,,,2832.955605919211,0.2352941176470588
5887,5336,75,,,8568.721596839721,1.4055472263868063
5888,2642,37,,,8737.639316069715,1.400454201362604
5889,853,2,,,1297.930614729154,0.2344665885111371
5890,0,0,,,6836.990246277104,0.832118040662263
5891,6700702,119783,,,11970.412953845494,1.7876186704019967
5892,67,0,,,1923.6290554120008,0.0
5893,5566,97,,,16520.73253984744,1.742723679482573
5894,7634,52,,,8977.796594223351,0.6811632171862719
5895,34,1,,,680.1360272054411,2.9411764705882355
5896,240331,2565,,,12772.693452380952,1.067278045695312
5897,4,0,,,70.65889418830595,0.0
5898,571431,8665,,,10459.44758662347,1.5163685554336397
5899,2859,23,,,7384.162405082907,0.8044770898915705
5900,0,0,,,,
5901,358550,5897,,,11423.883260052253,1.6446799609538418
5902,10050,78,0.0,0.0,0.0,0.0
5903,1617,21,0.0,0.0,0.0,0.0
5904,425,1,,,2832.955605919211,0.2352941176470588
5905,5336,75,,,8568.721596839721,1.4055472263868063
5906,2642,37,,,8737.639316069715,1.400454201362604
5907,853,2,,,1297.930614729154,0.2344665885111371
5908,0,0,,,6836.990246277104,0.832118040662263
5909,6725105,119813,,,12014.007488763282,1.7815781314938577
5910,67,0,,,1923.6290554120008,0.0
5911,5573,97,,,16541.509601970854,1.740534720976135
5912,7671,52,,,9021.309624611911,0.6778777212879676
5913,34,1,,,680.1360272054411,2.9411764705882355
5914,241223,2567,,,12820.099914965986,1.0641605485380747
5915,4,0,,,70.65889418830595,0.0
5916,573471,8666,,,10496.78765581242,1.5111487764856462
5917,2868,23,,,7407.407407407408,0.8019525801952581
5918,0,0,,,,
5919,360881,5907,,,11498.152042311858,1.636827652328607
5920,10051,78,0.0,0.0,0.0,0.0
5921,1631,21,0.0,0.0,0.0,0.0
5922,453,1,,,3019.5973870150647,0.2207505518763796
5923,5419,82,,,8702.005684646636,1.5131943162945194
5924,2642,37,,,8737.639316069715,1.400454201362604
5925,905,2,,,1377.054169202678,0.2209944751381215
5926,0,0,,,6866.315931471739,0.8285641069445631
5927,6752536,119826,,,12063.011368914487,1.7745333012663689
5928,67,0,,,1923.6290554120008,0.0
5929,5579,97,,,16559.31851236235,1.7386628428033697
5930,7698,52,,,9053.062376517077,0.6755001299038711
5931,34,1,,,680.1360272054411,2.9411764705882355
5932,242303,2570,,,12877.49787414966,1.0606554603120886
5933,4,0,,,70.65889418830595,0.0
5934,575231,8666,,,10529.002617465634,1.5065252046569118
5935,2868,23,,,7407.407407407408,0.8019525801952581
5936,0,0,,,,
5937,364866,5924,,,11625.11948002294,1.623609763584439
5938,10061,78,0.0,0.0,0.0,0.0
5939,1636,21,0.0,0.0,0.0,0.0
5940,453,1,,,3019.5973870150647,0.2207505518763796
5941,5419,82,,,8702.005684646636,1.5131943162945194
5942,2642,37,,,8737.639316069715,1.400454201362604
5943,920,2,,,1399.8782714546562,0.217391304347826
5944,0,0,,,6883.91134258852,0.8264462809917356
5945,6780567,119966,,,12113.087114039288,1.7692620690865528
5946,67,0,,,1923.6290554120008,0.0
5947,5590,97,,,16591.968181413435,1.7352415026833632
5948,7770,52,,,9137.736381597517,0.6692406692406693
5949,40,1,,,800.1600320064013,2.5
5950,243512,2573,,,12941.751700680272,1.0566214396005125
5951,4,0,,,70.65889418830595,0.0
5952,577282,8687,,,10566.544030164918,1.5048104739104975
5953,2875,23,,,7425.486853659797,0.8
5954,0,0,,,,
5955,366624,5926,,,11681.13171477729,1.6163699048616569
5956,10074,78,0.0,0.0,0.0,0.0
5957,1647,21,0.0,0.0,0.0,0.0
5958,453,1,,,3019.5973870150647,0.2207505518763796
5959,5455,87,,,8759.815650442406,1.5948670944087993
5960,2725,37,,,9012.137447498098,1.3577981651376148
5961,920,2,,,1399.8782714546562,0.217391304347826
5962,0,0,,,6906.198863336442,0.8407643312101911
5963,6812848,120065,,,12170.755236060397,1.762331993903284
5964,68,0,,,1952.3399368360608,0.0
5965,5597,97,,,16612.74524353685,1.7330712881901018
5966,7843,52,,,9223.586414526297,0.6630116027030473
5967,40,1,,,800.1600320064013,2.5
5968,244851,2575,,,13012.914540816326,1.05165998913625
5969,4,0,,,70.65889418830595,0.0
5970,580332,8721,,,10622.371094393498,1.5027604888236388
5971,2884,23,,,7448.731855984297,0.79750346740638
5972,0,0,,,,
5973,368629,5934,,,11745.013700375965,1.6097485547800092
5974,10105,78,0.0,0.0,0.0,0.0
5975,1654,21,0.0,0.0,0.0,0.0
5976,499,1,,,3326.223170243968,0.2004008016032064
5977,5455,87,,,8759.815650442406,1.5948670944087993
5978,2725,37,,,9012.137447498098,1.3577981651376148
5979,939,2,,,1428.7888009738283,0.2129925452609158
5980,0,0,,,6927.899870380472,0.838130714527599
5981,6845186,120136,,,12228.525185253997,1.755043617514557
5982,68,0,,,1952.3399368360608,0.0
5983,5606,97,,,16639.4586091241,1.7302889760970388
5984,7899,54,,,9289.443974033304,0.6836308393467527
5985,40,1,,,800.1600320064013,2.5
5986,246156,2579,,,13082.270408163266,1.0477095825411529
5987,4,0,,,70.65889418830595,0.0
5988,583019,8760,,,10671.553822781105,1.5025239314670706
5989,2885,23,,,7451.314634020352,0.7972270363951474
5990,0,0,,,,
5991,372029,5942,,,11853.34225450838,1.5971873160425665
5992,10128,78,0.0,0.0,0.0,0.0
5993,1658,21,0.0,0.0,0.0,0.0
5994,544,1,,,3626.1831755765897,0.1838235294117647
5995,5501,89,,,8833.683940070336,1.6178876567896745
5996,2725,37,,,9012.137447498098,1.3577981651376148
5997,960,2,,,1460.7425441265975,0.2083333333333333
5998,0,0,,,6946.081795201145,0.8443806467955755
5999,6876192,120245,,,12283.915594206212,1.748714986434352
6000,68,0,,,1952.3399368360608,0.0
6001,5608,97,,,16645.39491258793,1.7296718972895864
6002,7959,54,,,9360.005644933672,0.6784771956275915
6003,40,1,,,800.1600320064013,2.5
6004,247432,2581,,,13150.085034013606,1.0431148760063371
6005,4,0,,,70.65889418830595,0.0
6006,585647,8773,,,10719.656617795106,1.498001355765504
6007,2890,23,,,7464.22852420063,0.7958477508650519
6008,0,0,,,,
6009,372029,5942,,,11853.34225450838,1.5971873160425665
6010,10146,78,0.0,0.0,0.0,0.0
6011,1666,21,0.0,0.0,0.0,0.0
6012,544,1,,,3626.1831755765897,0.1838235294117647
6013,5501,89,,,8833.683940070336,1.6178876567896745
6014,2725,37,,,9012.137447498098,1.3577981651376148
6015,960,2,,,1460.7425441265975,0.2083333333333333
6016,0,0,,,6946.081795201145,0.8443806467955755
6017,6906211,120356,,,12337.542785276864,1.7427211534660612
6018,68,0,,,1952.3399368360608,0.0
6019,5613,97,,,16660.235671247516,1.72813112417602
6020,8028,54,,,9441.151566469094,0.672645739910314
6021,41,1,,,820.1640328065613,2.4390243902439024
6022,248706,2585,,,13217.793367346938,1.0393798300000805
6023,4,0,,,70.65889418830595,0.0
6024,588062,8791,,,10763.86067029085,1.494910400604018
6025,2895,23,,,7477.142414380908,0.7944732297063903
6026,0,0,,,,
6027,377734,5965,,,12035.111196074682,1.5791535842682949
6028,10176,79,0.0,0.0,0.0,0.0
6029,1674,21,0.0,0.0,0.0,0.0
6030,544,1,,,3626.1831755765897,0.1838235294117647
6031,5501,89,,,8833.683940070336,1.6178876567896745
6032,2725,37,,,9012.137447498098,1.3577981651376148
6033,960,2,,,1460.7425441265975,0.2083333333333333
6034,0,0,,,6946.081795201145,0.8443806467955755
6035,6936327,120390,,,12391.343261184911,1.7356448160532223
6036,68,0,,,1952.3399368360608,0.0
6037,5626,97,,,16698.82164376243,1.7241379310344829
6038,8073,54,,,9494.072819644369,0.6688963210702341
6039,41,1,,,820.1640328065613,2.4390243902439024
6040,249821,2588,,,13277.05144557823,1.0359417342817456
6041,4,0,,,70.65889418830595,0.0
6042,590424,8792,,,10807.0946131459,1.4890993591046435
6043,2898,23,,,7484.890748489075,0.7936507936507936
6044,0,0,,,,
6045,377734,5965,,,12035.111196074682,1.5791535842682949
6046,10198,79,0.0,0.0,0.0,0.0
6047,1690,21,0.0,0.0,0.0,0.0
6048,594,1,,,3959.472070390615,0.1683501683501683
6049,5501,89,,,8833.683940070336,1.6178876567896745
6050,2725,37,,,9012.137447498098,1.3577981651376148
6051,983,2,,,1495.739500912964,0.2034587995930824
6052,0,0,,,7019.396008187731,0.8355614973262032
6053,6967915,120405,,,12447.773379161516,1.7279918024258332
6054,68,0,,,1952.3399368360608,0.0
6055,5655,97,,,16784.898043988007,1.7152961980548187
6056,8121,54,,,9550.522156364665,0.6649427410417437
6057,41,1,,,820.1640328065613,2.4390243902439024
6058,250930,2593,,,13335.990646258504,1.033355915992508
6059,4,0,,,70.65889418830595,0.0
6060,592721,8792,,,10849.13879889444,1.483328581238053
6061,2898,23,,,7484.890748489075,0.7936507936507936
6062,0,0,,,,
6063,382203,5973,,,12177.499522079908,1.5627820817732985
6064,10225,79,0.0,0.0,0.0,0.0
6065,1699,21,0.0,0.0,0.0,0.0
6066,594,1,,,3959.472070390615,0.1683501683501683
6067,5536,92,,,8889.888073482889,1.6618497109826589
6068,2725,37,,,9012.137447498098,1.3577981651376148
6069,996,2,,,1515.520389531345,0.2008032128514056
6070,0,0,,,7048.135179678473,0.8321544478655238
6071,7000356,120552,,,12505.72733184225,1.7220838483071432
6072,68,0,,,1952.3399368360608,0.0
6073,5682,97,,,16865.038140749755,1.7071453713481168
6074,8184,54,,,9624.611910810048,0.6598240469208211
6075,41,1,,,820.1640328065613,2.4390243902439024
6076,252208,2599,,,13403.91156462585,1.030498636046438
6077,4,0,,,70.65889418830595,0.0
6078,594623,8819,,,10883.952922226494,1.483124601638349
6079,2898,23,,,7484.890748489075,0.7936507936507936
6080,0,0,,,,
6081,384250,5974,,,12242.719683935513,1.5547169811320756
6082,10248,79,0.0,0.0,0.0,0.0
6083,1718,21,0.0,0.0,0.0,0.0
6084,644,1,,,4292.760965204639,0.15527950310559
6085,5536,92,,,8889.888073482889,1.6618497109826589
6086,2725,37,,,9012.137447498098,1.3577981651376148
6087,1011,2,,,1538.3444917833233,0.1978239366963402
6088,0,0,,,7080.393433392571,0.828363154406892
6089,7035489,120653,,,12568.490385371188,1.7149198868763778
6090,69,0,,,1981.0508182601209,0.0
6091,5707,97,,,16939.24193404767,1.6996670755212897
6092,8254,54,,,9706.933860193809,0.6542282529682578
6093,41,1,,,820.1640328065613,2.4390243902439024
6094,253679,2600,,,13482.089710884356,1.0249173167664647
6095,4,0,,,70.65889418830595,0.0
6096,597199,8849,,,10931.103911555289,1.4817506392341582
6097,2905,23,,,7502.970194741464,0.7917383820998278
6098,0,0,,,,
6099,386516,5978,,,12314.917479130823,1.5466371379192585
6100,10277,79,0.0,0.0,0.0,0.0
6101,1745,21,0.0,0.0,0.0,0.0
6102,644,1,,,4292.760965204639,0.15527950310559
6103,5548,95,,,8909.15806208148,1.7123287671232876
6104,2725,37,,,9012.137447498098,1.3577981651376148
6105,1011,2,,,1538.3444917833233,0.1978239366963402
6106,0,0,,,7117.34379673781,0.8240626287597858
6107,7073467,120763,,,12636.335865316592,1.707267454559412
6108,69,0,,,1981.0508182601209,0.0
6109,5727,97,,,16998.604968686,1.693731447529247
6110,8343,54,,,9811.60033869602,0.6472491909385113
6111,41,1,,,820.1640328065613,2.4390243902439024
6112,254983,2606,,,13551.392431972788,1.0220289195750305
6113,4,0,,,70.65889418830595,0.0
6114,599837,8878,,,10979.389746124138,1.480068752010963
6115,2910,23,,,7515.884084921742,0.7903780068728522
6116,0,0,,,,
6117,389152,5990,,,12398.903969922896,1.5392443055669764
6118,10312,79,0.0,0.0,0.0,0.0
6119,1773,21,0.0,0.0,0.0,0.0
6120,668,1,,,4452.739634715372,0.1497005988023952
6121,5548,95,,,8909.15806208148,1.7123287671232876
6122,2725,37,,,9012.137447498098,1.3577981651376148
6123,1011,2,,,1538.3444917833233,0.1978239366963402
6124,0,0,,,7140.217831189626,0.821422704123542
6125,7110513,120857,,,12702.51638166968,1.699694522743999
6126,69,0,,,1981.0508182601209,0.0
6127,5740,98,,,17037.190941200915,1.7073170731707317
6128,8430,56,,,9913.914761501552,0.66429418742586
6129,41,1,,,820.1640328065613,2.4390243902439024
6130,256332,2610,,,13623.086734693878,1.0182107579233182
6131,4,0,,,70.65889418830595,0.0
6132,602524,8907,,,11028.572474511742,1.4782813630660356
6133,2922,23,,,7546.877421354408,0.7871321013004792
6134,0,0,,,,
6135,392282,6005,,,12498.62996240362,1.5307865260195472
6136,10339,79,0.0,0.0,0.0,0.0
6137,1798,21,0.0,0.0,0.0,0.0
6138,668,1,,,4452.739634715372,0.1497005988023952
6139,5548,95,,,8909.15806208148,1.7123287671232876
6140,2725,37,,,9012.137447498098,1.3577981651376148
6141,1011,2,,,1538.3444917833233,0.1978239366963402
6142,0,0,,,7140.217831189626,0.821422704123542
6143,7149533,120980,,,12772.223333785898,1.6921384935211852
6144,69,0,,,1981.0508182601209,0.0
6145,5751,98,,,17069.840610251995,1.704051469309685
6146,8498,56,,,9993.884655188634,0.6589785831960461
6147,41,1,,,820.1640328065613,2.4390243902439024
6148,257550,2614,,,13687.81887755102,1.0149485536788974
6149,4,0,,,70.65889418830595,0.0
6150,605104,8928,,,11075.796679662477,1.475448848462413
6151,2924,23,,,7552.04297742652,0.786593707250342
6152,0,0,,,,
6153,392282,6005,,,12498.62996240362,1.5307865260195472
6154,10374,79,0.0,0.0,0.0,0.0
6155,1816,21,0.0,0.0,0.0,0.0
6156,668,1,,,4452.739634715372,0.1497005988023952
6157,5567,95,,,8939.668877362581,1.706484641638225
6158,2725,37,,,9012.137447498098,1.3577981651376148
6159,1011,2,,,1538.3444917833233,0.1978239366963402
6160,0,0,,,7140.217831189626,0.821422704123542
6161,7187635,121021,,,12840.290332492516,1.683738809775399
6162,69,0,,,1981.0508182601209,0.0
6163,5758,98,,,17090.61767237541,1.7019798541160125
6164,8578,56,,,10087.966883055791,0.6528328281650735
6165,41,1,,,820.1640328065613,2.4390243902439024
6166,258516,2618,,,13739.158163265309,1.012703275619304
6167,4,0,,,70.65889418830595,0.0
6168,607767,8930,,,11124.540113118444,1.4693130755700787
6169,2925,23,,,7554.625755462575,0.7863247863247863
6170,0,0,,,,
6171,395247,6015,,,12593.098833874976,1.5218331827945564
6172,10409,79,0.0,0.0,0.0,0.0
6173,1835,21,0.0,0.0,0.0,0.0
6174,698,1,,,4652.712971603786,0.1432664756446991
6175,5567,95,,,8939.668877362581,1.706484641638225
6176,2725,37,,,9012.137447498098,1.3577981651376148
6177,1011,2,,,1538.3444917833233,0.1978239366963402
6178,0,0,,,7229.367914181314,0.8112932013629726
6179,7226658,121043,,,12910.002643933602,1.6749512706980183
6180,68,0,,,1952.3399368360608,0.0
6181,5769,98,,,17123.267341426494,1.6987346160513088
6182,8647,56,,,10169.112804591212,0.6476234532207702
6183,41,1,,,820.1640328065613,2.4390243902439024
6184,259607,2621,,,13797.140731292517,1.009602976807251
6185,4,0,,,70.65889418830595,0.0
6186,609959,8930,,,11164.662383541085,1.4640328284360096
6187,2926,23,,,7557.208533498631,0.7860560492139439
6188,0,0,,,,
6189,401644,6035,,,12796.91582234117,1.5025744191373456
6190,10437,79,0.0,0.0,0.0,0.0
